full_text,clean_text,label
kata ganti gopay/ovo itu apa ya yg enak buat ditulis di caption kuis? kalo uang digital atau voucher digital keknya aneh ga sih?,kata ganti gopay ovo itu apa ya yg enak buat ditulis di caption kuis kalo uang digital atau voucher digital keknya aneh ga sih,netral
"Jangan khawatir jika tidak membawa uang cash karena pembayaran bisa dilakukan secaradigital dengan menggunakan OVO Gopay Dana LinkAja! Kredivo akulaku ALIPAY &amp; WeChat Pay. Saat itu juga struk belanja Anda dikirimkan melalui SMS atau E-mail. Mudahkan",jangan khawatir jika tidak membawa uang cash karena pembayaran bisa dilakukan secara digital dengan menggunakan ovo gopay dana linkaja kredivo akulaku alipay amp wechat pay saat itu juga struk belanja anda dikirimkan melalui sms atau e mail mudah kan,netral
Apakah dengan semakin berkembangnya uang digital seperti OVO Gopay Dana akan membuat tuyul babi ngepet dan jin kehilangan pekerjaan mereka?,apakah dengan semakin berkembangnya uang digital seperti ovo gopay dana akan membuat tuyul babi ngepet dan jin kehilangan pekerjaan mereka,netral
"- gue jual laptop kemarin tapi uangnya ga bisa masuk ke dana dan ovo trouble, akhirnya dikirim ke gopay tapi kelebihan limit atm, gua ga tahu apa yang harus dilakukan","- gue jual laptop kemarin tapi uangnya ga bisa masuk ke dana dan ovo trouble, akhirnya dikirim ke gopay tapi kelebihan limit atm, gua ga tahu apa yang harus dilakukan",negatif
Gopay bukan dompet digital pertama yang lahir di Indonesia. Namun ia bisa disebut sebagai yang pertama yang mempopulerkan sistem transaksi uang elektronik berbasis server,gopay bukan dompet digital pertama yang lahir di indonesia namun ia bisa disebut sebagai yang pertama yang mempopulerkan sistem transaksi uang elektronik berbasis server,netral
Itulah knp penelitinya bilang : hati2 dg digital payment pake hape. Uang anda akan cepat habis buat beli macam2 dan tak ada lagi yg tersisa buat tabungan/investasi. Tapi ada solusi brilian : gopay bisa bikin fitur automatic investment......,itulah knp penelitinya bilang hati dg digital payment pake hape uang anda akan cepat habis buat beli macam dan tak ada lagi yg tersisa buat tabungan investasi tapi ada solusi brilian gopay bisa bikin fitur automatic investment,positif
@collegemenfess sebenernya seperti rekening bank pada umumnya bisa transfer ke bank lain (tapi tanpa biaya admin) ngisi saldo gopay/bayar olshop dan ada bunganya 6% bisa deposito juga dengan bunga lebih tinggi. Mungkin kalo punya banyak uang nganggur bisa didiamkan di bank digital satu ini ya,sebenernya seperti rekening bank pada umumnya bisa transfer ke bank lain tapi tanpa biaya admin ngisi saldo gopay bayar olshop dan ada bunganya bisa deposito juga dengan bunga lebih tinggi mungkin kalo punya banyak uang nganggur bisa didiamkan di bank digital satu ini ya,netral
"Variasi 1: Mang cilok amp aku kebingungan, bisa bayar cilok pake apa? Gopay nggak ada, uang digital gak ada juga. Mending beli cash aja deh.","Variasi 1: Mang cilok amp aku kebingungan, bisa bayar cilok pake apa? Gopay nggak ada, uang digital gak ada juga. Mending beli cash aja deh.",negatif
Mestinya BL Kerjasama dgn aplikasi uang digital yg terkoneksi juga dengan jasa transportasi Online. Sprt Toped dengan OVO. Mesti nya BL gandeng Gopay. Eh ini malah DANA.,mestinya bl kerjasama dgn aplikasi uang digital yg terkoneksi juga dengan jasa transportasi online sprt toped dengan ovo mesti nya bl gandeng gopay eh ini malah dana,netral
@tanyarlfes Buat yang sudah marah2x mohon di lingat ya sender diatas kurang detail. 1. Uang operasional seperti makan air minum gas dan sampah itu suaminya sendiri yang bayar atau diatur istri? 2. Ovo dan gopay itukan uang juga? Uang digital. 3. Belanja baju ama snack masih ada.,buat yang sudah marahx mohon di lingat ya sender diatas kurang detail uang operasional seperti makan air minum gas dan sampah itu suaminya sendiri yang bayar atau diatur istri ovo dan gopay itukan uang juga uang digital belanja baju ama snack masih ada,netral
"- Bisa kasih uang Gopay buat buku, tapi saya minta beli di Gramedia Digital, uangnya kembali dan orangnya juga tahu dengan sendirinya.","- Bisa kasih uang Gopay buat buku, tapi saya minta beli di Gramedia Digital, uangnya kembali dan orangnya juga tahu dengan sendirinya.",positif
"Variasi 2: aplikasi uang digital sebelah memang enak, tapi gak enak deh kalau customer servicenya tidak responsif sama sekali","Variasi 2: aplikasi uang digital sebelah memang enak, tapi gak enak deh kalau customer servicenya tidak responsif sama sekali",negatif
Buat UMKM kayaknya bisa memulai untuk mencoba menerima pembayaran dompet digital seperti GoPay OVO dsb. Kalau mau yg BUMN juga ada LinkAja. Hal ini bisa meminimalisir peredaran upal karena kalau toko kecil aja udah cashless peredaran uang fisik jg semakin berkurang.,buat umkm kayaknya bisa memulai untuk mencoba menerima pembayaran dompet digital seperti gopay ovo dsb kalau mau yg bumn juga ada linkaja hal ini bisa meminimalisir peredaran upal karena kalau toko kecil aja udah cashless peredaran uang fisik jg semakin berkurang,netral
@juaraaasatuu @QueenZhuu Beda kk paypal itu kaya ovo / gopay nya internasional gitu lah Kalo crpto itu mata uang digital ada btc eth masih banyak lagi crypto harus punya wallet. Misalnya wallet khusus btc,beda kk paypal itu kaya ovo gopay nya internasional gitu lah kalo crpto itu mata uang digital ada btc eth masih banyak lagi crypto harus punya wallet misalnya wallet khusus btc,netral
@mutasowifin @bank_indonesia @KemenkeuRI @Kemendag @KemenkesRI @infobogor @txtdaribogor @txtfrombrand Ada uang digital namanya gopay pak,ada uang digital namanya gopay pak,netral
"4. Jangan salah simpan uang digital, ada PayPal, Gopay, Shopeepay, dll, kita ga tahu kapan mereka ditutup atau diblokir, jadi simpan uang fisik aja.","4. Jangan salah simpan uang digital, ada PayPal, Gopay, Shopeepay, dll, kita ga tahu kapan mereka ditutup atau diblokir, jadi simpan uang fisik aja.",negatif
Dulu manusia memakai barter. Jadi ada banyak: beras garam gandum rempah logam dll. Kekayaannya kesebar. Lalu manusia buat uang. Skrg manusia memakai digital payment. Jadi ada banyak: gopay ovo dana bank A bank B emoney A emoney B dll. Kekayaannya kesebar.,dulu manusia memakai barter jadi ada banyak beras garam gandum rempah logam dll kekayaannya kesebar lalu manusia buat uang skrg manusia memakai digital payment jadi ada banyak gopay ovo dana bank a bank b emoney a emoney b dll kekayaannya kesebar,netral
Akankah besok pabrik pencetak uang kertas/koin mengalami nasib sama dengan 'media cetak' manakala pembayaran secara digital eMoney (gopay ovo dsb) makin populer? #SuruhGoogleAja yang jawab!,akankah besok pabrik pencetak uang kertas koin mengalami nasib sama dengan media cetak manakala pembayaran secara digital emoney gopay ovo dsb makin populer suruhgoogleaja yang jawab,netral
https://t.co/sbPEl0DjPk Platform transfer uang digital Amerika Serikat PayPal Holdings Inc (PYPL.O) telah memperoleh persetujuan untuk mengakuisisi GoPay.,platform transfer uang digital amerika serikat paypal holdings inc pypl o telah memperoleh persetujuan untuk mengakuisisi gopay,netral
@EnggalPamukty @msaid_didu Sy dr dulu naik ojol selalu bayar tunai gk terpengaruh ama promo2 uang digital macam gopay ovo dan sejenisnya,sy dr dulu naik ojol selalu bayar tunai gk terpengaruh ama promo uang digital macam gopay ovo dan sejenisnya,netral
Semakin banyak uang digital tuku cocotmu bisa Karo gopay Ra?,semakin banyak uang digital tuku cocotmu bisa karo gopay ra,netral
Saya tidak dapat menyediakan konten yang mengandung informasi kontak untuk tujuan spambam.,Saya tidak dapat menyediakan konten yang mengandung informasi kontak untuk tujuan spambam.,negatif
@WikiDPR #Kom11 Misbakhun @Golkar5 #Jatim2 : apa langkah antisipasi bapak-bapak dalam menangani masalah uang digital seperti ovo gopay dll.,kom misbakhun jatim apa langkah antisipasi bapak bapak dalam menangani masalah uang digital seperti ovo gopay dll,netral
@cryptowid @RupiahTokenIDRT @Fuse_network Apa maksud Dan tujuan untuk mencjptakan idrt token ini? Apakah nanti nya akan menjadi Salah satu Maya uang digital seperti gopay ovo dsb. ? Secara regulasi diindonesia masih belum memungkinkan untuk menjadikan crypto sebagai alat pembayaran @Zackdani5 @Tuyulcrypto2 @darimano1,apa maksud dan tujuan untuk mencjptakan idrt token ini apakah nanti nya akan menjadi salah satu maya uang digital seperti gopay ovo dsb secara regulasi diindonesia masih belum memungkinkan untuk menjadikan crypto sebagai alat pembayaran,netral
Pengecekan isi QRIS. Pertama-tama gimana cara tau isi konten QRIS? Isi QRIS bisa dicek melalui QR reader di web maupun lewat app m-banking/uang elektronik digital seperti GoPay OVO dll. Saya coba pakai QR reader online: https://t.co/roK7unz4SU Reading QRIS u/penipuan https://t.co/z1d8MB0aAV,pengecekan isi qris pertama tama gimana cara tau isi konten qris isi qris bisa dicek melalui qr reader di web maupun lewat app m banking uang elektronik digital seperti gopay ovo dll saya coba pakai qr reader online reading qris u penipuan,netral
.@gopayindonesia sistem pembayaran digital milik Gojek sudah bisa melakukan pembayaran uang SPP dengan mudah dan cepat. GoPay tidak hanya melayani pembayaran uang SPP tetapi juga bisa digunakan untuk membayar keperluan pendidikan lainnya. #TopNews https://t.co/D9EDXfLb0z https://t.co/oNojsf7Ezg,sistem pembayaran digital milik gojek sudah bisa melakukan pembayaran uang spp dengan mudah dan cepat gopay tidak hanya melayani pembayaran uang spp tetapi juga bisa digunakan untuk membayar keperluan pendidikan lainnya topnews,netral
"- Gopay jadi uang elektronik favorit konsumen, menurut survei terbaru yang dilakukan Populix.","- Gopay jadi uang elektronik favorit konsumen, menurut survei terbaru yang dilakukan Populix.",positif
Pengen tau aja kalo hanya boleh pilih satu uang digital pilih pake apa? Dan kenapa (GoPay OVO Dana dll),pengen tau aja kalo hanya boleh pilih satu uang digital pilih pake apa dan kenapa gopay ovo dana dll,netral
[a thread] Penasaran deh Apakah dengan semakin berkembangnya uang digital seperti OVO Gopay Dana akan membuat Tuyul Babi Ngepet Tikus ngepet Kelelawar Ngepet dan Jin kehilangan pekerjaan mereka? #teknologivsduniagaib #kemanatuyul,a thread penasaran deh apakah dengan semakin berkembangnya uang digital seperti ovo gopay dana akan membuat tuyul babi ngepet tikus ngepet kelelawar ngepet dan jin kehilangan pekerjaan mereka teknologivsduniagaib kemanatuyul,netral
Gimana caranya punya fan token? 1. Bisa dibeli di app socios (Fan Token Offering) tapi harus pake mata uang digital ($CHZ). Jadi memang harus beli cryptocurrency dulu. $CHZ bisa dibeli di app socios sendiri kayak top-up gopay atau juga bisa dibeli di cryptocurrency exchanges.,gimana caranya punya fan token bisa dibeli di app socios fan token offering tapi harus pake mata uang digital chz jadi memang harus beli cryptocurrency dulu chz bisa dibeli di app socios sendiri kayak top up gopay atau juga bisa dibeli di cryptocurrency exchanges,netral
Sistem pembayaran digital di GoFood Festival Surabaya memang sangat nyaman.,Sistem pembayaran digital di GoFood Festival Surabaya memang sangat nyaman.,positif
"Dunia digital ini benar-benar hebat loh, gue bisa ambil uang di ATM lain dan jajan terus, pas mau bayar jajan pake Gopay, nyesel banget!","Dunia digital ini benar-benar hebat loh, gue bisa ambil uang di ATM lain dan jajan terus, pas mau bayar jajan pake Gopay, nyesel banget!",positif
"Alfamart sering kali malas dengan transaksi digital karena tidak terhubung, pergantian shift, atau gangguan jaringan. Makin bingung deh!","Alfamart sering kali malas dengan transaksi digital karena tidak terhubung, pergantian shift, atau gangguan jaringan. Makin bingung deh!",negatif
Doang punya m banking bisa jajan cashless dana ovo gopay gausah ke atm lagi.,Doang punya m banking bisa jajan cashless dana ovo gopay gausah ke atm lagi.,positif
"Variasi 4: kayaknya paypal diblokir, pas kemarin aja, kayaknya paypal samain sama gopay dana, banyak orang yang pake di indonesia.","Variasi 4: kayaknya paypal diblokir, pas kemarin aja, kayaknya paypal samain sama gopay dana, banyak orang yang pake di indonesia.",negatif
KITZ VALVE Authorized Distributor Dapatkan hadiah uang digital ovo_id atau @GOPAY_ID senilai @ Rp.100.000 - untuk 2 orang pemenang #qurban Giveaway Cara mengikuti sangat gampang; 1. Like postingan ini. 2. Follow https://t.co/awlG8s5jdj,kitz valve authorized distributor dapatkan hadiah uang digital ovo_id atau senilai rp untuk orang pemenang qurban giveaway cara mengikuti sangat gampang like postingan ini follow,netral
"Variasi 2: Belom paham, mang cilok bisa bayar gimana? Gopay nggak ada, paling beli cash aja ya. Ribet pake gopay tapi uang digital belum tertransfer ke bank.","Variasi 2: Belom paham, mang cilok bisa bayar gimana? Gopay nggak ada, paling beli cash aja ya. Ribet pake gopay tapi uang digital belum tertransfer ke bank.",negatif
Variasi 3: gak enak deh kalau apps uang digital sebelah gak memberi solusi dan jawabannya gantung aja sama cs nya,Variasi 3: gak enak deh kalau apps uang digital sebelah gak memberi solusi dan jawabannya gantung aja sama cs nya,negatif
@asy12aaf Uang kertas yg kemudian dijadikan uang digital di bank &amp; Gopay dll itu dpt memacu pertumbuhan ekonomi karena memudahkan transaksi perdagangan. Kalo uang hanya berbentuk logam tidak ada e-commerce kyk Tokopedia dll krn pembeli &amp; penjual harus berjumpa scr fisik utk bertransaksi.,uang kertas yg kemudian dijadikan uang digital di bank amp gopay dll itu dpt memacu pertumbuhan ekonomi karena memudahkan transaksi perdagangan kalo uang hanya berbentuk logam tidak ada e commerce kyk tokopedia dll krn pembeli amp penjual harus berjumpa scr fisik utk bertransaksi,netral
@silmihanifah__ Tapi KYC di gopay rada susah juga. Jadi ga bisa nimbun uang disana. Gua ditolak mulu . Iya mi betul soalnya uang ini bentuknya digital. Sekalinya mereka bisa dibreach gawat udah mungkin BI mikirnya sampe kesitu,tapi kyc di gopay rada susah juga jadi ga bisa nimbun uang disana gua ditolak mulu iya mi betul soalnya uang ini bentuknya digital sekalinya mereka bisa dibreach gawat udah mungkin bi mikirnya sampe kesitu,negatif
"2. Uang digital sekarang sih kayaknya diatur sama GoPay, OVO, Dana, dan Xperience aja yang bisa mengerti caranya, wkwkwkwk!","2. Uang digital sekarang sih kayaknya diatur sama GoPay, OVO, Dana, dan Xperience aja yang bisa mengerti caranya, wkwkwkwk!",negatif
Permisi ada riset digital dari Populix kalau GoPay jadi uang elektronik yang paling banyak digunakan di Indonesia hampir 88% lho!! Lagian hari gini siapa sih yang masih pake cash coba inget ngga kapan terakhir lo pakai uang cash &amp; buat apa? #SunsetTrip https://t.co/ijAegWizpw,permisi ada riset digital dari populix kalau gopay jadi uang elektronik yang paling banyak digunakan di indonesia hampir lho lagian hari gini siapa sih yang masih pake cash coba inget ngga kapan terakhir lo pakai uang cash amp buat apa sunsettrip,netral
GoPay vs Tcash Pertarungan Lokal Uang Digital https://t.co/741QvRf7W2,gopay vs tcash pertarungan lokal uang digital,netral
"Variasi 1: customer service gopay emang gak responsif, gak memberi solusi, dan jawabannya jelas-jelas gantung aja","Variasi 1: customer service gopay emang gak responsif, gak memberi solusi, dan jawabannya jelas-jelas gantung aja",negatif
Selamat kepada @therealdankris @anansmr24 @isnarachmaa @dodot88 @Vera_MB4R Kalian dapat hadiah uang digital masing-masing sebesar 100rb rupiah. Silahkan DM nama dan no.hp ya serta pilih ovo/gopay/linkaja.,selamat kepada kalian dapat hadiah uang digital masing masing sebesar rb rupiah silahkan dm nama dan no hp ya serta pilih ovo gopay linkaja,netral
Tersedia kompensasi dalam bentuk uang digital (OVO/GOPAY/Pulsa Listrik) dengan total Rp 4.500.000 00 untuk 30 orang informan terpilih.,tersedia kompensasi dalam bentuk uang digital ovo gopay pulsa listrik dengan total rp untuk orang informan terpilih,netral
Guyonan melakukan pembayaran uang sekolah dengan menggunakan platform GoPay kini menjadi kenyataan. Sistem pembayaran digital milik Gojek itu sudah bisa melakukan pembayaran uang SPP. #NewsOneMinute #Gopay #Gojek https://t.co/4A49syEGlb,guyonan melakukan pembayaran uang sekolah dengan menggunakan platform gopay kini menjadi kenyataan sistem pembayaran digital milik gojek itu sudah bisa melakukan pembayaran uang spp newsoneminute gopay gojek,netral
